,Classifier,Preprocessing,Noise,Training_Time_in_sec,Accuracy,Top_2_accuracy,Top_3_accuracy,Top_5_accuracy,Top_10_accuracy,Precision,Recall
extra_tree_standard_scalar_0.01,extra_tree,standard_scalar,0.01,38.324766874313354,0.751472320376914,0.8468786808009423,0.8963486454652533,0.934040047114252,0.9623085983510011,0.751472320376914,0.751472320376914
extra_tree_standard_scalar_0.1,extra_tree,standard_scalar,0.1,39.251052141189575,0.7361601884570083,0.8409893992932862,0.8951707891637221,0.9257950530035336,0.9658421672555948,0.7361601884570083,0.7361601884570083
extra_tree_standard_scalar_1,extra_tree,standard_scalar,1.0,50.38125419616699,0.4994110718492344,0.6819787985865724,0.7585394581861012,0.8080094228504122,0.9057714958775029,0.4994110718492344,0.4994110718492344
extra_tree_standard_scalar_10,extra_tree,standard_scalar,10.0,56.6808967590332,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5618374558303887,0.6784452296819788,0.18256772673733804,0.18256772673733804
extra_tree_standard_scalar_100,extra_tree,standard_scalar,100.0,56.80122494697571,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6972909305064782,0.18256772673733804,0.18256772673733804
extra_tree_standard_scalar_1000,extra_tree,standard_scalar,1000.0,56.65931797027588,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6866902237926973,0.18256772673733804,0.18256772673733804
extra_tree_total_sum_0,extra_tree,total_sum,0.0,27.3597469329834,0.7714958775029447,0.8621908127208481,0.8951707891637221,0.9234393404004712,0.9587750294464076,0.7714958775029447,0.7714958775029447
extra_tree_total_sum_1e-10,extra_tree,total_sum,1e-10,29.953781127929688,0.7714958775029447,0.8574793875147232,0.8881036513545347,0.9246171967020024,0.9623085983510011,0.7726737338044759,0.7726737338044759
extra_tree_total_sum_1e-09,extra_tree,total_sum,1e-09,29.93465518951416,0.7785630153121319,0.8551236749116607,0.8904593639575972,0.9199057714958775,0.9564193168433451,0.7785630153121319,0.7785630153121319
extra_tree_total_sum_1e-08,extra_tree,total_sum,1e-08,29.963570833206177,0.7762073027090695,0.8551236749116607,0.8916372202591284,0.9199057714958775,0.9575971731448764,0.7773851590106007,0.7773851590106007
extra_tree_total_sum_1e-07,extra_tree,total_sum,1e-07,42.223717212677,0.7208480565371025,0.8327444051825678,0.8775029446407538,0.9128386336866903,0.9528857479387515,0.7220259128386337,0.7220259128386337
extra_tree_total_sum_1e-06,extra_tree,total_sum,1e-06,43.35771608352661,0.71849234393404,0.8327444051825678,0.872791519434629,0.917550058892815,0.9564193168433451,0.71849234393404,0.71849234393404
extra_tree_total_sum_1e-05,extra_tree,total_sum,1e-05,43.59949994087219,0.7126030624263839,0.8327444051825678,0.872791519434629,0.9069493521790342,0.9552414605418139,0.7126030624263839,0.7126030624263839
extra_tree_total_sum_0.0001,extra_tree,total_sum,0.0001,47.02012085914612,0.6619552414605419,0.7938751472320377,0.8468786808009423,0.8951707891637221,0.9422850412249706,0.6619552414605419,0.6619552414605419
extra_tree_total_sum_0.001,extra_tree,total_sum,0.001,62.107789039611816,0.31095406360424027,0.4334511189634865,0.5241460541813898,0.6537102473498233,0.7997644287396938,0.31095406360424027,0.31095406360424027
extra_tree_total_sum_0.01,extra_tree,total_sum,0.01,64.61138606071472,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5630153121319199,0.7031802120141343,0.18256772673733804,0.18256772673733804
extra_tree_total_sum_0.1,extra_tree,total_sum,0.1,64.7167706489563,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6914016489988222,0.18256772673733804,0.18256772673733804
extra_tree_total_sum_1,extra_tree,total_sum,1.0,64.51427721977234,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6855123674911661,0.18256772673733804,0.18256772673733804
extra_tree_total_sum_10,extra_tree,total_sum,10.0,64.55638217926025,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6937573616018846,0.18256772673733804,0.18256772673733804
extra_tree_total_sum_100,extra_tree,total_sum,100.0,64.4530758857727,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6819787985865724,0.18256772673733804,0.18256772673733804
extra_tree_total_sum_1000,extra_tree,total_sum,1000.0,64.35543894767761,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6866902237926973,0.18256772673733804,0.18256772673733804
gaussianNB_binary_0,gaussianNB,binary,0.0,0.1035151481628418,0.5100117785630153,0.5265017667844523,0.5300353356890459,0.5382803297997645,0.5677267373380448,0.5100117785630153,0.5100117785630153
gaussianNB_binary_1e-10,gaussianNB,binary,1e-10,0.09653878211975098,0.5100117785630153,0.5265017667844523,0.5300353356890459,0.5382803297997645,0.5677267373380448,0.5100117785630153,0.5100117785630153
gaussianNB_binary_1e-09,gaussianNB,binary,1e-09,0.09272217750549316,0.5100117785630153,0.5265017667844523,0.5300353356890459,0.5382803297997645,0.5677267373380448,0.5100117785630153,0.5100117785630153
gaussianNB_binary_1e-08,gaussianNB,binary,1e-08,0.09381604194641113,0.5100117785630153,0.5265017667844523,0.5300353356890459,0.5382803297997645,0.5677267373380448,0.5100117785630153,0.5100117785630153
gaussianNB_binary_1e-07,gaussianNB,binary,1e-07,0.0929117202758789,0.49469964664310956,0.5123674911660777,0.5159010600706714,0.5241460541813898,0.5535924617196702,0.49469964664310956,0.49469964664310956
gaussianNB_binary_1e-06,gaussianNB,binary,1e-06,0.09236884117126465,0.49823321554770317,0.5159010600706714,0.519434628975265,0.5276796230859835,0.5571260306242638,0.49823321554770317,0.49823321554770317
gaussianNB_binary_1e-05,gaussianNB,binary,1e-05,0.09244203567504883,0.48881036513545345,0.5100117785630153,0.5135453474676089,0.5217903415783275,0.5512367491166078,0.48881036513545345,0.48881036513545345
gaussianNB_binary_0.0001,gaussianNB,binary,0.0001,0.09299302101135254,0.49352179034157834,0.5406360424028268,0.5441696113074205,0.552414605418139,0.5818610129564193,0.49352179034157834,0.49352179034157834
gaussianNB_binary_0.001,gaussianNB,binary,0.001,0.09250998497009277,0.5053003533568905,0.5806831566548881,0.5877502944640753,0.5959952885747939,0.6254416961130742,0.5053003533568905,0.5053003533568905
gaussianNB_binary_0.01,gaussianNB,binary,0.01,0.09296011924743652,0.5559481743227326,0.6395759717314488,0.6478209658421673,0.6584216725559482,0.6866902237926973,0.5559481743227326,0.5559481743227326
gaussianNB_binary_0.1,gaussianNB,binary,0.1,0.09305787086486816,0.34393404004711425,0.519434628975265,0.5983510011778563,0.6666666666666666,0.7232037691401649,0.34393404004711425,0.34393404004711425
gaussianNB_binary_1,gaussianNB,binary,1.0,0.09257292747497559,0.045936395759717315,0.07538280329799764,0.10011778563015312,0.1519434628975265,0.3003533568904594,0.045936395759717315,0.045936395759717315
gaussianNB_binary_10,gaussianNB,binary,10.0,0.0921778678894043,0.0035335689045936395,0.01060070671378092,0.0176678445229682,0.027090694935217905,0.03769140164899882,0.0035335689045936395,0.0035335689045936395
gaussianNB_binary_100,gaussianNB,binary,100.0,0.09333395957946777,0.004711425206124852,0.01060070671378092,0.012956419316843345,0.02591283863368669,0.043580683156654886,0.004711425206124852,0.004711425206124852
gaussianNB_binary_1000,gaussianNB,binary,1000.0,0.09299612045288086,0.002355712603062426,0.005889281507656066,0.011778563015312132,0.023557126030624265,0.03769140164899882,0.002355712603062426,0.002355712603062426
gaussianNB_clr_0,gaussianNB,clr,0.0,0.04773902893066406,0.32037691401649,0.43462897526501765,0.4840989399293286,0.5394581861012956,0.5618374558303887,0.32037691401649,0.32037691401649
gaussianNB_clr_1e-10,gaussianNB,clr,1e-10,0.04915308952331543,0.32037691401649,0.43462897526501765,0.4840989399293286,0.5394581861012956,0.5618374558303887,0.32037691401649,0.32037691401649
gaussianNB_clr_1e-09,gaussianNB,clr,1e-09,0.04799008369445801,0.32037691401649,0.43462897526501765,0.4840989399293286,0.5394581861012956,0.5618374558303887,0.32037691401649,0.32037691401649
gaussianNB_clr_1e-08,gaussianNB,clr,1e-08,0.04759502410888672,0.32037691401649,0.43462897526501765,0.4840989399293286,0.5394581861012956,0.5618374558303887,0.32037691401649,0.32037691401649
gaussianNB_clr_1e-07,gaussianNB,clr,1e-07,0.046727895736694336,0.32037691401649,0.43462897526501765,0.4840989399293286,0.5394581861012956,0.5618374558303887,0.32037691401649,0.32037691401649
gaussianNB_clr_1e-06,gaussianNB,clr,1e-06,0.04653215408325195,0.32037691401649,0.43462897526501765,0.4840989399293286,0.5394581861012956,0.5618374558303887,0.32037691401649,0.32037691401649
gaussianNB_clr_1e-05,gaussianNB,clr,1e-05,0.04733610153198242,0.32037691401649,0.43462897526501765,0.4840989399293286,0.5394581861012956,0.5618374558303887,0.32037691401649,0.32037691401649
gaussianNB_clr_0.0001,gaussianNB,clr,0.0001,0.04736208915710449,0.32037691401649,0.43462897526501765,0.4840989399293286,0.5394581861012956,0.5618374558303887,0.32037691401649,0.32037691401649
gaussianNB_clr_0.001,gaussianNB,clr,0.001,0.04788398742675781,0.32037691401649,0.43462897526501765,0.4840989399293286,0.5394581861012956,0.5618374558303887,0.32037691401649,0.32037691401649
gaussianNB_clr_0.01,gaussianNB,clr,0.01,0.04681801795959473,0.32037691401649,0.43462897526501765,0.4840989399293286,0.5382803297997645,0.5606595995288575,0.32037691401649,0.32037691401649
gaussianNB_clr_0.1,gaussianNB,clr,0.1,0.04662919044494629,0.31802120141342755,0.43462897526501765,0.48645465253239106,0.5382803297997645,0.5606595995288575,0.31802120141342755,0.31802120141342755
gaussianNB_clr_1,gaussianNB,clr,1.0,0.047586917877197266,0.2838633686690224,0.39811542991755006,0.48645465253239106,0.5677267373380448,0.6348645465253239,0.2838633686690224,0.2838633686690224
gaussianNB_clr_10,gaussianNB,clr,10.0,0.0478510856628418,0.061248527679623084,0.09187279151943463,0.12014134275618374,0.1625441696113074,0.2767962308598351,0.061248527679623084,0.061248527679623084
gaussianNB_clr_100,gaussianNB,clr,100.0,0.047453880310058594,0.005889281507656066,0.01060070671378092,0.012956419316843345,0.0176678445229682,0.03180212014134275,0.005889281507656066,0.005889281507656066
gaussianNB_clr_1000,gaussianNB,clr,1000.0,0.047783851623535156,0.005889281507656066,0.011778563015312132,0.01884570082449941,0.02591283863368669,0.038869257950530034,0.005889281507656066,0.005889281507656066
gaussianNB_multiplicative_replacement_0,gaussianNB,multiplicative_replacement,0.0,0.04747200012207031,0.46054181389870436,0.5229681978798587,0.5312131919905771,0.5382803297997645,0.5665488810365136,0.46054181389870436,0.46054181389870436
gaussianNB_multiplicative_replacement_1e-10,gaussianNB,multiplicative_replacement,1e-10,0.04743695259094238,0.46054181389870436,0.5229681978798587,0.5312131919905771,0.5382803297997645,0.5665488810365136,0.46054181389870436,0.46054181389870436
gaussianNB_multiplicative_replacement_1e-09,gaussianNB,multiplicative_replacement,1e-09,0.04782891273498535,0.464075382803298,0.5265017667844523,0.5323910482921084,0.5394581861012956,0.5677267373380448,0.464075382803298,0.464075382803298
gaussianNB_multiplicative_replacement_1e-08,gaussianNB,multiplicative_replacement,1e-08,0.04776787757873535,0.44287396937573614,0.5017667844522968,0.5076560659599529,0.5147232037691402,0.5429917550058893,0.44287396937573614,0.44287396937573614
gaussianNB_multiplicative_replacement_1e-07,gaussianNB,multiplicative_replacement,1e-07,0.04740095138549805,0.4546525323910483,0.5206124852767963,0.5276796230859835,0.535924617196702,0.5641931684334511,0.4546525323910483,0.4546525323910483
gaussianNB_multiplicative_replacement_1e-06,gaussianNB,multiplicative_replacement,1e-06,0.0467839241027832,0.45700824499411075,0.5382803297997645,0.5488810365135454,0.5594817432273262,0.5877502944640753,0.45700824499411075,0.45700824499411075
gaussianNB_multiplicative_replacement_1e-05,gaussianNB,multiplicative_replacement,1e-05,0.04750490188598633,0.5206124852767963,0.6101295641931684,0.6277974087161367,0.6360424028268551,0.6595995288574794,0.5206124852767963,0.5206124852767963
gaussianNB_multiplicative_replacement_0.0001,gaussianNB,multiplicative_replacement,0.0001,0.04728412628173828,0.3415783274440518,0.4416961130742049,0.5147232037691402,0.5971731448763251,0.6643109540636042,0.3415783274440518,0.3415783274440518
gaussianNB_multiplicative_replacement_0.001,gaussianNB,multiplicative_replacement,0.001,0.0477449893951416,0.13427561837455831,0.17550058892815076,0.2049469964664311,0.2308598351001178,0.303886925795053,0.13427561837455831,0.13427561837455831
gaussianNB_multiplicative_replacement_0.01,gaussianNB,multiplicative_replacement,0.01,0.04760622978210449,0.008244994110718492,0.015312131919905771,0.02120141342756184,0.024734982332155476,0.03651354534746761,0.008244994110718492,0.008244994110718492
gaussianNB_multiplicative_replacement_0.1,gaussianNB,multiplicative_replacement,0.1,0.04764199256896973,0.004711425206124852,0.007067137809187279,0.012956419316843345,0.012956419316843345,0.03415783274440518,0.004711425206124852,0.004711425206124852
gaussianNB_multiplicative_replacement_1,gaussianNB,multiplicative_replacement,1.0,0.04776501655578613,0.005889281507656066,0.005889281507656066,0.005889281507656066,0.01060070671378092,0.02944640753828033,0.005889281507656066,0.005889281507656066
gaussianNB_multiplicative_replacement_10,gaussianNB,multiplicative_replacement,10.0,0.04759788513183594,0.007067137809187279,0.01060070671378092,0.012956419316843345,0.020023557126030624,0.043580683156654886,0.007067137809187279,0.007067137809187279
gaussianNB_multiplicative_replacement_100,gaussianNB,multiplicative_replacement,100.0,0.04807305335998535,0.007067137809187279,0.012956419316843345,0.01884570082449941,0.028268551236749116,0.043580683156654886,0.007067137809187279,0.007067137809187279
gaussianNB_multiplicative_replacement_1000,gaussianNB,multiplicative_replacement,1000.0,0.04749631881713867,0.0035335689045936395,0.008244994110718492,0.01060070671378092,0.0176678445229682,0.0353356890459364,0.0035335689045936395,0.0035335689045936395
gaussianNB_raw_0,gaussianNB,raw,0.0,0.09236884117126465,0.5100117785630153,0.5265017667844523,0.5300353356890459,0.5382803297997645,0.5677267373380448,0.5100117785630153,0.5100117785630153
gaussianNB_raw_1e-10,gaussianNB,raw,1e-10,0.0922548770904541,0.5100117785630153,0.5265017667844523,0.5300353356890459,0.5382803297997645,0.5677267373380448,0.5100117785630153,0.5100117785630153
gaussianNB_raw_1e-09,gaussianNB,raw,1e-09,0.09261703491210938,0.5100117785630153,0.5265017667844523,0.5300353356890459,0.5382803297997645,0.5677267373380448,0.5100117785630153,0.5100117785630153
gaussianNB_raw_1e-08,gaussianNB,raw,1e-08,0.09242701530456543,0.5100117785630153,0.5265017667844523,0.5300353356890459,0.5382803297997645,0.5677267373380448,0.5100117785630153,0.5100117785630153
gaussianNB_raw_1e-07,gaussianNB,raw,1e-07,0.0923771858215332,0.49823321554770317,0.5147232037691402,0.5182567726737338,0.5265017667844523,0.5559481743227326,0.49823321554770317,0.49823321554770317
gaussianNB_raw_1e-06,gaussianNB,raw,1e-06,0.09252023696899414,0.49705535924617195,0.5147232037691402,0.5182567726737338,0.5265017667844523,0.5559481743227326,0.49705535924617195,0.49705535924617195
gaussianNB_raw_1e-05,gaussianNB,raw,1e-05,0.09253096580505371,0.4958775029446408,0.5170789163722026,0.5206124852767963,0.5288574793875147,0.558303886925795,0.4958775029446408,0.4958775029446408
gaussianNB_raw_0.0001,gaussianNB,raw,0.0001,0.09292387962341309,0.4958775029446408,0.541813898704358,0.5453474676089517,0.5535924617196702,0.5830388692579506,0.4958775029446408,0.4958775029446408
gaussianNB_raw_0.001,gaussianNB,raw,0.001,0.0933990478515625,0.508833922261484,0.5830388692579506,0.5901060070671378,0.5983510011778563,0.6277974087161367,0.508833922261484,0.508833922261484
gaussianNB_raw_0.01,gaussianNB,raw,0.01,0.0924978256225586,0.5535924617196702,0.6372202591283863,0.6454652532391049,0.6548881036513545,0.6843345111896348,0.5535924617196702,0.5535924617196702
gaussianNB_raw_0.1,gaussianNB,raw,0.1,0.09258413314819336,0.3451118963486455,0.5159010600706714,0.5936395759717314,0.6666666666666666,0.7267373380447585,0.3451118963486455,0.3451118963486455
gaussianNB_raw_1,gaussianNB,raw,1.0,0.09383296966552734,0.04240282685512368,0.0800942285041225,0.11307420494699646,0.1519434628975265,0.2944640753828033,0.04240282685512368,0.04240282685512368
gaussianNB_raw_10,gaussianNB,raw,10.0,0.09233689308166504,0.0035335689045936395,0.0035335689045936395,0.005889281507656066,0.015312131919905771,0.0353356890459364,0.0035335689045936395,0.0035335689045936395
gaussianNB_raw_100,gaussianNB,raw,100.0,0.09211611747741699,0.002355712603062426,0.0035335689045936395,0.0035335689045936395,0.008244994110718492,0.028268551236749116,0.002355712603062426,0.002355712603062426
gaussianNB_raw_1000,gaussianNB,raw,1000.0,0.09269309043884277,0.0035335689045936395,0.009422850412249705,0.015312131919905771,0.02120141342756184,0.04240282685512368,0.0035335689045936395,0.0035335689045936395
gaussianNB_standard_scalar_0,gaussianNB,standard_scalar,0.0,0.047013282775878906,0.46996466431095407,0.4829210836277974,0.4876325088339223,0.4958775029446408,0.525323910482921,0.46996466431095407,0.46996466431095407
gaussianNB_standard_scalar_1e-10,gaussianNB,standard_scalar,1e-10,0.04657173156738281,0.46996466431095407,0.4829210836277974,0.4876325088339223,0.4958775029446408,0.525323910482921,0.46996466431095407,0.46996466431095407
gaussianNB_standard_scalar_1e-09,gaussianNB,standard_scalar,1e-09,0.04773402214050293,0.46996466431095407,0.4829210836277974,0.4876325088339223,0.4958775029446408,0.525323910482921,0.46996466431095407,0.46996466431095407
gaussianNB_standard_scalar_1e-08,gaussianNB,standard_scalar,1e-08,0.047734975814819336,0.46878680800942285,0.4817432273262662,0.48527679623085984,0.49352179034157834,0.5229681978798587,0.46878680800942285,0.46878680800942285
gaussianNB_standard_scalar_1e-07,gaussianNB,standard_scalar,1e-07,0.046900033950805664,0.46996466431095407,0.4829210836277974,0.48645465253239106,0.49469964664310956,0.5241460541813898,0.46996466431095407,0.46996466431095407
gaussianNB_standard_scalar_1e-06,gaussianNB,standard_scalar,1e-06,0.046598196029663086,0.46760895170789163,0.48056537102473496,0.4840989399293286,0.4923439340400471,0.5217903415783275,0.46760895170789163,0.46760895170789163
gaussianNB_standard_scalar_1e-05,gaussianNB,standard_scalar,1e-05,0.047821760177612305,0.46878680800942285,0.4817432273262662,0.48527679623085984,0.49352179034157834,0.5229681978798587,0.46878680800942285,0.46878680800942285
gaussianNB_standard_scalar_0.0001,gaussianNB,standard_scalar,0.0001,0.04771566390991211,0.4558303886925795,0.46996466431095407,0.4734982332155477,0.4817432273262662,0.5111896348645465,0.4558303886925795,0.4558303886925795
gaussianNB_standard_scalar_0.001,gaussianNB,standard_scalar,0.001,0.046682119369506836,0.4558303886925795,0.49469964664310956,0.49823321554770317,0.5064782096584217,0.535924617196702,0.4558303886925795,0.4558303886925795
gaussianNB_standard_scalar_0.01,gaussianNB,standard_scalar,0.01,0.04758787155151367,0.45700824499411075,0.5335689045936396,0.5382803297997645,0.5465253239104829,0.5759717314487632,0.45700824499411075,0.45700824499411075
gaussianNB_standard_scalar_0.1,gaussianNB,standard_scalar,0.1,0.0478060245513916,0.4829210836277974,0.5889281507656066,0.6136631330977621,0.6289752650176679,0.6489988221436984,0.4829210836277974,0.4829210836277974
gaussianNB_standard_scalar_1,gaussianNB,standard_scalar,1.0,0.04792499542236328,0.21554770318021202,0.31448763250883394,0.36395759717314485,0.44758539458186103,0.5641931684334511,0.21554770318021202,0.21554770318021202
gaussianNB_standard_scalar_10,gaussianNB,standard_scalar,10.0,0.048059940338134766,0.0035335689045936395,0.0176678445229682,0.027090694935217905,0.04004711425206125,0.05535924617196702,0.0035335689045936395,0.0035335689045936395
gaussianNB_standard_scalar_100,gaussianNB,standard_scalar,100.0,0.04757094383239746,0.007067137809187279,0.012956419316843345,0.016489988221436984,0.02120141342756184,0.0353356890459364,0.007067137809187279,0.007067137809187279
gaussianNB_standard_scalar_1000,gaussianNB,standard_scalar,1000.0,0.047675132751464844,0.0035335689045936395,0.009422850412249705,0.016489988221436984,0.024734982332155476,0.04122497055359246,0.0035335689045936395,0.0035335689045936395
gaussianNB_total_sum_0,gaussianNB,total_sum,0.0,0.09245991706848145,0.46054181389870436,0.5229681978798587,0.5312131919905771,0.5382803297997645,0.5665488810365136,0.46054181389870436,0.46054181389870436
gaussianNB_total_sum_1e-10,gaussianNB,total_sum,1e-10,0.09222078323364258,0.46054181389870436,0.5229681978798587,0.5312131919905771,0.5382803297997645,0.5665488810365136,0.46054181389870436,0.46054181389870436
gaussianNB_total_sum_1e-09,gaussianNB,total_sum,1e-09,0.09294795989990234,0.45700824499411075,0.5170789163722026,0.5229681978798587,0.5300353356890459,0.558303886925795,0.45700824499411075,0.45700824499411075
gaussianNB_total_sum_1e-08,gaussianNB,total_sum,1e-08,0.0925600528717041,0.44405182567726736,0.502944640753828,0.508833922261484,0.5159010600706714,0.5441696113074205,0.44405182567726736,0.44405182567726736
gaussianNB_total_sum_1e-07,gaussianNB,total_sum,1e-07,0.09231090545654297,0.4464075382803298,0.5123674911660777,0.519434628975265,0.5276796230859835,0.5559481743227326,0.4464075382803298,0.4464075382803298
gaussianNB_total_sum_1e-06,gaussianNB,total_sum,1e-06,0.09368300437927246,0.464075382803298,0.5441696113074205,0.5547703180212014,0.5653710247349824,0.5936395759717314,0.464075382803298,0.464075382803298
gaussianNB_total_sum_1e-05,gaussianNB,total_sum,1e-05,0.0921790599822998,0.5206124852767963,0.6207302709069493,0.6383981154299175,0.6466431095406361,0.6702002355712603,0.5206124852767963,0.5206124852767963
gaussianNB_total_sum_0.0001,gaussianNB,total_sum,0.0001,0.09245896339416504,0.34393404004711425,0.43462897526501765,0.5064782096584217,0.5959952885747939,0.6619552414605419,0.34393404004711425,0.34393404004711425
gaussianNB_total_sum_0.001,gaussianNB,total_sum,0.001,0.09237289428710938,0.13074204946996468,0.1684334511189635,0.2037691401648999,0.23674911660777384,0.30153121319199055,0.13074204946996468,0.13074204946996468
gaussianNB_total_sum_0.01,gaussianNB,total_sum,0.01,0.09242892265319824,0.007067137809187279,0.007067137809187279,0.008244994110718492,0.020023557126030624,0.0447585394581861,0.007067137809187279,0.007067137809187279
gaussianNB_total_sum_0.1,gaussianNB,total_sum,0.1,0.0923149585723877,0.002355712603062426,0.008244994110718492,0.015312131919905771,0.0176678445229682,0.03297997644287397,0.002355712603062426,0.002355712603062426
gaussianNB_total_sum_1,gaussianNB,total_sum,1.0,0.09268712997436523,0.005889281507656066,0.008244994110718492,0.012956419316843345,0.024734982332155476,0.04122497055359246,0.005889281507656066,0.005889281507656066
gaussianNB_total_sum_10,gaussianNB,total_sum,10.0,0.09230613708496094,0.005889281507656066,0.011778563015312132,0.0176678445229682,0.01884570082449941,0.04240282685512368,0.005889281507656066,0.005889281507656066
gaussianNB_total_sum_100,gaussianNB,total_sum,100.0,0.09310722351074219,0.0,0.0,0.0,0.009422850412249705,0.03180212014134275,0.0,0.0
gaussianNB_total_sum_1000,gaussianNB,total_sum,1000.0,0.09403491020202637,0.002355712603062426,0.009422850412249705,0.009422850412249705,0.0176678445229682,0.04004711425206125,0.002355712603062426,0.002355712603062426
knn_binary_0,knn,binary,0.0,0.016944169998168945,0.7102473498233216,0.833922261484099,0.8798586572438163,0.9199057714958775,0.950530035335689,0.7173144876325088,0.7173144876325088
knn_binary_1e-10,knn,binary,1e-10,0.016753196716308594,0.7114252061248527,0.8327444051825678,0.8786808009422851,0.9210836277974087,0.950530035335689,0.71849234393404,0.71849234393404
knn_binary_1e-09,knn,binary,1e-09,0.0168759822845459,0.7102473498233216,0.8327444051825678,0.8822143698468787,0.9222614840989399,0.950530035335689,0.7161366313309776,0.7161366313309776
knn_binary_1e-08,knn,binary,1e-08,0.016773223876953125,0.7102473498233216,0.833922261484099,0.8822143698468787,0.9222614840989399,0.9517078916372202,0.7173144876325088,0.7173144876325088
knn_binary_1e-07,knn,binary,1e-07,0.01708078384399414,0.7102473498233216,0.833922261484099,0.8798586572438163,0.9222614840989399,0.950530035335689,0.7161366313309776,0.7161366313309776
knn_binary_1e-06,knn,binary,1e-06,0.016967296600341797,0.7114252061248527,0.8327444051825678,0.8810365135453475,0.9199057714958775,0.950530035335689,0.7173144876325088,0.7173144876325088
knn_binary_1e-05,knn,binary,1e-05,0.01677703857421875,0.7102473498233216,0.833922261484099,0.8810365135453475,0.9222614840989399,0.9517078916372202,0.7161366313309776,0.7161366313309776
knn_binary_0.0001,knn,binary,0.0001,0.016972780227661133,0.7102473498233216,0.8351001177856302,0.8822143698468787,0.9222614840989399,0.950530035335689,0.7161366313309776,0.7161366313309776
knn_binary_0.001,knn,binary,0.001,0.017024993896484375,0.7090694935217904,0.8327444051825678,0.8810365135453475,0.9222614840989399,0.950530035335689,0.7161366313309776,0.7161366313309776
knn_binary_0.01,knn,binary,0.01,0.016696929931640625,0.7090694935217904,0.833922261484099,0.8798586572438163,0.9199057714958775,0.950530035335689,0.7149587750294464,0.7149587750294464
knn_binary_0.1,knn,binary,0.1,0.016960859298706055,0.7078916372202592,0.8374558303886925,0.8763250883392226,0.9210836277974087,0.9481743227326266,0.7102473498233216,0.7102473498233216
knn_binary_1,knn,binary,1.0,0.01680302619934082,0.5170789163722026,0.6784452296819788,0.7608951707891637,0.8386336866902238,0.9022379269729093,0.5206124852767963,0.5206124852767963
knn_binary_10,knn,binary,10.0,0.016970157623291016,0.19905771495877503,0.26383981154299174,0.3627797408716137,0.4369846878680801,0.5795053003533569,0.1978798586572438,0.1978798586572438
knn_binary_100,knn,binary,100.0,0.016865015029907227,0.1354534746760895,0.31802120141342755,0.35335689045936397,0.5677267373380448,0.6301531213191991,0.1354534746760895,0.1354534746760895
knn_binary_1000,knn,binary,1000.0,0.017064809799194336,0.18256772673733804,0.3415783274440518,0.392226148409894,0.5323910482921084,0.6195524146054181,0.18256772673733804,0.18256772673733804
knn_clr_0,knn,clr,0.0,0.0031020641326904297,0.7196702002355713,0.8421672555948174,0.8857479387514723,0.9234393404004712,0.9552414605418139,0.7243816254416962,0.7243816254416962
knn_clr_1e-10,knn,clr,1e-10,0.0030541419982910156,0.7196702002355713,0.8421672555948174,0.8857479387514723,0.9234393404004712,0.9552414605418139,0.7243816254416962,0.7243816254416962
knn_clr_1e-09,knn,clr,1e-09,0.003133058547973633,0.7196702002355713,0.8421672555948174,0.8857479387514723,0.9234393404004712,0.9552414605418139,0.7243816254416962,0.7243816254416962
knn_clr_1e-08,knn,clr,1e-08,0.0031070709228515625,0.7196702002355713,0.8421672555948174,0.8857479387514723,0.9234393404004712,0.9552414605418139,0.7243816254416962,0.7243816254416962
knn_clr_1e-07,knn,clr,1e-07,0.003108978271484375,0.7196702002355713,0.8421672555948174,0.8857479387514723,0.9234393404004712,0.9552414605418139,0.7243816254416962,0.7243816254416962
knn_clr_1e-06,knn,clr,1e-06,0.003078937530517578,0.7196702002355713,0.8421672555948174,0.8857479387514723,0.9234393404004712,0.9552414605418139,0.7243816254416962,0.7243816254416962
knn_clr_1e-05,knn,clr,1e-05,0.0030939579010009766,0.7196702002355713,0.8421672555948174,0.8857479387514723,0.9234393404004712,0.9552414605418139,0.7243816254416962,0.7243816254416962
knn_clr_0.0001,knn,clr,0.0001,0.003114938735961914,0.7196702002355713,0.8421672555948174,0.8857479387514723,0.9234393404004712,0.9552414605418139,0.7243816254416962,0.7243816254416962
knn_clr_0.001,knn,clr,0.001,0.003061056137084961,0.7196702002355713,0.8421672555948174,0.8857479387514723,0.9234393404004712,0.9552414605418139,0.7243816254416962,0.7243816254416962
knn_clr_0.01,knn,clr,0.01,0.0031151771545410156,0.7196702002355713,0.8421672555948174,0.8857479387514723,0.9234393404004712,0.9552414605418139,0.7243816254416962,0.7243816254416962
knn_clr_0.1,knn,clr,0.1,0.003136873245239258,0.7196702002355713,0.8421672555948174,0.8869257950530035,0.9222614840989399,0.9540636042402827,0.7232037691401649,0.7232037691401649
